x Desb 3,y Desb 3,z Desb 3,i Desb 3,sep,x Desb 4,y Desb 4,z Desb 4,i Desb 4,sep,x Desb 5,y Desb 5,z Desb 5,i Desb 5
-9,-4,24,17,,-34,56,-3,196,,-11,8,-6,0
-9,-5,24,17,,-25,6,43,269,,-8,-36,65,0
-11,-5,23,17,,-34,56,12,339,,-13,29,-20,0
-11,-4,22,17,,-25,8,51,360,,-10,-53,71,0
-10,-3,23,17,,-25,55,21,373,,-13,9,30,0
-11,-2,23,17,,-21,19,63,366,,-15,-7,9,0
-12,-2,21,17,,-13,47,36,363,,-11,-15,55,0
-13,-2,21,17,,-9,25,66,346,,-16,52,-9,0
-12,-1,20,18,,3,44,49,288,,-13,-45,49,0
-12,-1,22,17,,-1,46,44,211,,-18,33,13,0
-11,-1,22,17,,11,15,81,154,,-13,-21,26,0
-12,-1,22,17,,13,28,45,73,,-18,11,38,0
-11,-1,21,17,,28,-8,91,7,,-17,62,-24,0
-10,-1,22,18,,37,12,70,0,,-9,27,-14,79
-9,-2,23,18,,32,-11,81,0,,-6,-47,58,93
-9,-2,22,17,,49,0,86,0,,-6,-47,58,112
-8,-2,24,18,,47,13,57,0,,-16,39,13,173
-8,-3,23,18,,44,-45,97,0,,-4,-28,34,252
-7,-3,23,17,,53,-26,90,0,,-11,11,33,325
-5,-4,24,18,,44,-5,49,0,,0,-,,
,,,,,48,-46,91,0,,3,15,360,
-5,-3,24,17,,50,-2,56,0,,4,-54,65,373
-5,-4,24,18,,32,-40,56,0,,-8,43,0,380
-4,-4,24,17,,37,,,,,8,-39,53,374
-1,-5,25,17,,,-24,59,0,,-5,24,17,368
0,-6,25,17,,28,16,22,0,,11,-27,36,330
1,-6,26,17,,24,-67,73,0,,-1,8,31,259
1,-7,26,17,,19,-12,17,0,,0,28,-2,188
1,-8,28,18,,14,-75,56,0,,16,-43,65,114
4,-9,28,17,,12,-78,63,0,,1,21,5,48
4,-10,28,18,,12,-13,0,56,,21,-44,56,0
8,-12,30,17,,19,-104,62,114,,15,-17,47,0
8,-13,31,17,,16,-18,0,175,,8,-10,20,0
8,-15,32,17,,19,-101,49,260,,22,-24,52,0
9,-15,32,17,,13,-34,6,327,,10,13,15,0
11,-18,32,17,,17,-84,33,364,,18,-48,49,0
13,-18,34,18,,10,-39,8,377,,16,10,18,0
15,-19,36,17,,5,-20,-7,381,,7,1,9,0
15,-21,36,17,,16,-76,40,373,,12,-46,44,0
14,-21,36,18,,2,-12,-14,363,,20,4,24,0
14,-21,36,17,,13,-65,38,301,,7,-37,32,0
15,-22,36,17,,3,-5,-23,218,,19,-55,58,0
15,-21,36,18,,12,-66,35,149,,9,17,1,0
14,-21,37,17,,2,-2,-18,67,,5,-22,21,0
13,-21,35,17,,10,-52,29,0,,22,-26,43,0
13,-23,34,17,,10,11,-9,0,,6,-9,13,0
14,-21,35,17,,4,3,-10,0,,8,-53,49,0
15,-22,36,17,,6,-32,38,0,,14,5,12,27
14,-21,35,17,,-5,16,-2,0,,5,-4,6,88
12,-21,34,18,,-24,-22,4,0,,18,-48,50,129
12,-21,33,17,,-26,8,-6,0,,8,3,5,181
12,-21,33,17,,-32,30,-37,0,,4,-37,35,253
,,,,,-38,-38,13,0,,14,-12,22,327
,,,,,-44,33,-43,0,,1,-31,27,364
12,-20,33,17,,-45,-34,-3,0,,14,-16,27,376
10,-19,32,18,,-37,30,-40,0,,-2,-17,24,378
7,-18,32,18,,-41,22,-38,0,,8,-16,32,369
7,-18,30,17,,-30,-19,11,0,,-5,-10,11,360
7,-16,31,18,,-33,40,-31,0,,3,-22,42,306
6,-16,31,18,,-32,-14,18,0,,1,17,0,236
4,-13,30,17,,-33,51,-18,70,,,,,
0,-13,29,18,,-27,-4,3,,,,,,
0,-12,29,17,,5,120,,,,-9,-39,54,163
-1,-11,27,17,,-34,59,0,169,,-2,19,1,94
0,-11,28,17,,-30,8,34,236,,-14,-40,42,14
-1,-9,28,17,,-26,11,40,315,,-5,12,11,0
-4,-8,27,17,,-35,53,12,358,,-9,24,-15,0
-6,-9,26,17,,-21,10,54,367,,-10,-48,71,0
-6,-8,24,16,,-27,60,23,369,,-11,38,-21,0
-6,-8,26,18,,-14,12,66,363,,-12,-57,66,0
-5,-7,26,17,,-16,54,31,353,,-10,-17,52,0
-7,-6,26,17,,-3,37,56,216,,-14,20,-12,0
-8,-6,24,17,,5,11,84,199,,-11,-40,71,0
-9,-5,23,17,,5,11,84,172,,-15,50,-25,0
-9,-5,23,17,,18,33,41,104,,-11,-57,76,0
-8,-4,22,17,,19,-8,90,28,,-18,57,-11,0
-8,-4,23,17,,34,0,87,0,,-10,28,-24,0
-10,-3,22,17,,31,5,61,0,,-10,28,-24,0
-13,-2,22,17,,35,-22,93,0,,-10,-46,50,0
-13,-2,21,17,,51,8,70,0,,-9,-42,81,12
-11,-2,22,18,,43,2,56,0,,-16,48,-31,92
-11,0,21,18,,48,-40,100,0,,-9,-58,77,133
-11,-2,22,18,,49,10,45,0,,-13,61,-22,214
-12,-1,22,18,,40,-26,58,0,,0,-61,69,286
-12,-2,21,18,,51,-28,79,0,,-14,52,-6,
-1,,,,,34,-9,37,0,,354,,,
2,-1,22,17,,32,-58,71,0,,0,-51,51,366
-10,-1,22,17,,35,0,41,0,,-8,33,15,378
-10,-1,23,18,,24,2,16,0,,6,-24,35,374
-10,-1,22,18,,32,-,,,,7,-53,75,368
-10,-3,22,18,,67,80,0,,,-3,44,-11,352
-9,-3,22,17,,21,3,3,0,,10,-52,67,278
-6,-3,24,18,,12,-43,32,0,,-1,35,-1,197
-6,-2,25,17,,17,-59,49,0,,15,-43,60,124
-6,-3,24,18,,15,-6,1,57,,0,20,14,52
-6,-4,24,17,,15,-95,54,111,,17,-40,46,0
-5,-4,24,17,,19,-30,15,175,,19,-37,58,0
-2,-4,25,17,,13,-87,39,255,,7,8,8,0
-1,-5,26,17,,17,-53,20,328,,19,-36,43,0
0,-6,26,17,,17,-64,19,366,,12,2,30,0
0,-7,27,17,,17,-68,34,378,,15,-35,33,0
0,-8,27,18,,4,-28,1,382,,25,-49,60,0
2,-9,27,17,,14,-65,32,374,,9,12,5,0
4,-10,27,17,,3,-16,-13,364,,9,-28,29,0
7,-12,30,17,,15,-64,41,301,,23,-14,41,0
8,-13,31,17,,1,-6,-24,220,,10,17,6,0
7,-14,31,17,,4,-48,15,152,,16,-57,52,0
8,-16,32,17,,7,-20,1,80,,13,15,8,0
11,-18,32,17,,3,-36,10,7,,5,-2,7,0
13,-20,34,17,,17,-51,41,0,,11,-50,48,0
15,-20,36,17,,7,18,-16,0,,16,7,17,0
14,-20,36,17,,5,-43,38,0,,5,-43,36,0
14,-22,37,17,,2,-12,20,0,,17,-55,55,12
13,-22,35,17,,-23,2,-16,0,,8,9,0,76
15,-22,35,18,,-20,-18,16,0,,5,-34,29,117
16,-21,37,17,,-27,27,-24,0,,19,-19,33,181
15,-21,38,18,,-46,-31,2,0,,3,-23,20,254
12,-2,,,,-41,20,-25,0,,16,-29,34,329
1,35,17,,,-53,-19,-19,0,,3,,,
13,-22,34,18,,-38,7,-19,0,,,-13,16,364
14,-22,35,17,,-45,3,-23,0,,12,-32,41,375
16,-21,38,17,,-,,,,,0,-2,9,378
14,-21,36,18,,35,-28,9,0,,-2,-39,43,369
12,-21,34,18,,-29,42,-32,0,,5,6,8,368
12,-22,33,17,,-38,-13,12,0,,-5,-34,39,329
14,-21,34,17,,-30,43,-11,60,,3,5,14,266
13,-20,35,18,,-35,6,22,113,,-4,12,-3,188
12,-19,33,18,,-30,41,13,159,,-5,-40,56,118
9,-17,32,17,,-36,27,19,230,,-6,18,-10,33
7,-18,31,18,,-29,27,32,309,,-8,-43,60,0
8,-16,30,17,,-36,41,24,360,,-9,25,-10,0
7,-15,30,17,,-21,19,62,367,,-11,-47,60,0
6,-14,31,17,,-10,18,59,364,,-8,-15,47,0
0,-11,27,17,,-10,18,59,363,,-14,8,-6,0
-2,-12,26,17,,-17,53,38,355,,-9,-34,63,0
-2,-12,26,17,,2,20,76,310,,-12,28,10,0
0,-11,27,17,,4,40,50,243,,-16,-29,30,0
-6,-11,26,17,,0,27,69,177,,-12,12,35,0
-4,-11,26,17,,18,25,56,116,,-16,1,4,0
-6,-10,29,17,,11,4,72,41,,-12,-54,65,0
-5,-9,26,17,,26,-7,92,0,,-17,52,-9,0
-4,-7,26,17,,35,12,54,0,,-14,-41,51,0
-3,-8,21,17,,31,-7,74,0,,-17,38,13,0
-5,-6,25,17,,51,-6,90,0,,-14,54,-28,0
-7,-6,24,17,,50,9,60,0,,-9,-55,81,12
-8,-6,23,17,,41,-41,95,0,,-15,61,-29,92
-7,-6,24,1,,53,5,58,0,,-6,-62,74,133
7,,,,,44,-2,44,0,,-13,61,-9,210
-8,-5,22,17,,48,-48,94,0,,-2,-53,57,288
-7,-4,23,17,,52,-7,63,0,,-13,41,10,
-10,-3,23,18,,30,-34,49,0,,,350,,
-13,-3,22,17,,39,-32,66,0,,-1,-32,32,367
-11,-3,22,17,,30,16,23,0,,-4,11,38,378
-10,-2,21,18,,20,-,,,,2,2,13,376
-11,-1,22,17,,65,70,0,,,7,-58,70,370
-12,-1,21,17,,22,-10,21,0,,-5,44,-3,357
-13,-2,20,18,,12,-11,9,0,,10,-47,55,289
-12,-2,21,17,,14,-88,69,0,,-1,25,16,208
-10,-1,22,18,,10,-5,-6,67,,12,-29,42,134
-10,-1,23,18,,13,-66,33,116,,2,5,32,70
-11,-2,22,17,,19,-63,40,184,,2,25,-3,1
-10,-2,21,17,,12,-52,14,266,,22,-49,62,0
-10,-3,22,17,,21,-87,43,333,,12,-11,42,0
-9,-3,23,17,,16,-32,0,366,,14,-16,24,0
-8,-3,24,17,,18,-96,51,378,,17,-17,46,0
-8,-4,24,17,,4,-8,-15,380,,11,-15,17,0
-8,-4,24,17,,17,-85,44,373,,22,-51,53,0
-7,-4,24,17,,3,-5,-19,361,,13,12,15,0
-5,-5,24,17,,13,-71,45,293,,16,-48,51,0
-4,-6,25,17,,2,0,-22,221,,25,-33,53,0
-3,-5,26,17,,9,-66,33,151,,6,1,6,0
-3,-5,26,17,,4,-4,-17,77,,11,-47,40,0
-2,-7,27,17,,2,-11,-16,0,,18,3,24,0
0,-8,25,17,,18,-38,37,0,,7,12,0,0
2,-9,27,17,,2,10,-15,0,,18,-55,61,0
4,-9,28,17,,0,-32,22,0,,9,16,1,0
5,-10,28,17,,-5,10,1,0,,3,-26,21,0
6,-13,30,17,,-16,25,-28,0,,13,-59,54,18
6,-13,30,17,,-19,-37,27,0,,13,12,3,89
,,,,,-31,32,-35,0,,8,-57,52,126
8,-16,31,18,,-42,-39,11,0,,13,8,9,180
10,-18,32,17,,-42,32,-42,0,,4,-6,7,243
13,-19,35,17,,-47,-33,-6,0,,15,-46,48,319
14,-20,35,17,,-37,-21,-1,0,,7,,,
13,-20,35,17,,-42,28,-42,,,2,5,361,
13,-21,35,17,,,0,,,,2,-40,39,370
14,-23,36,17,,-31,-25,13,0,,12,-4,16,380
16,-22,36,17,,-31,44,-35,0,,-2,-27,31,370
15,-21,37,18,,-31,-17,21,1,,7,-9,23,369
14,-21,37,17,,-32,55,-17,88,,-4,-19,24,339
13,-21,35,17,,-30,-6,36,127,,3,-12,28,266
14,-22,35,18,,-31,60,-1,187,,-6,-11,19,184
16,-21,36,17,,-32,7,36,260,,-3,-15,34,113
16,-20,36,17,,-33,47,19,330,,-11,-6,11,29
14,-22,36,17,,-33,23,38,361,,-10,-40,53,0
13,-22,34,17,,-23,3,57,369,,-7,17,-1,0
14,-22,33,17,,-26,65,19,368,,-12,-37,47,0
15,-21,35,17,,-15,10,67,363,,-10,18,9,0
14,-20,34,17,,-17,57,32,346,,-13,20,-13,0
12,-20,32,17,,-2,17,74,286,,-10,-44,66,0
9,-19,32,18,,1,48,42,218,,-13,37,-17,0
9,-17,31,17,,5,17,80,157,,-11,-48,65,0
9,-17,31,17,,17,28,48,88,,-16,46,-6,0
9,-15,32,18,,11,22,51,15,,-15,22,-10,0
6,-13,29,17,,34,-7,89,0,,-11,-37,70,0
3,-13,29,17,,32,10,57,0,,-15,48,-25,0
2,-13,27,17,,35,-14,87,0,,-11,-50,80,0
2,-12,28,17,,50,0,76,0,,-17,60,-24,0
3,-10,30,18,,43,4,54,0,,-9,-56,73,0
2,-10,27,17,,48,-42,100,0,,-14,-12,58,64
-1,-10,,,,51,10,45,0,,-10,23,-14,117
27,18,,,,41,-19,55,0,,-7,-34,75,182
-3,-9,25,18,,50,-32,86,0,,-10,48,-23,271
-3,-9,25,17,,34,-6,31,0,,-11,19,31,33
-3,-8,27,17,,3,,,,,4,,,
-3,-7,27,17,,2,-57,65,0,,-2,-9,14,363
-4,-7,25,17,,35,-2,45,0,,3,-66,75,375
-7,-6,24,17,,9,-46,48,0,,-8,59,-8,378
-7,-6,24,18,,30,-69,84,0,,6,-53,59,369
-8,-6,24,17,,20,5,0,0,,-5,34,13,363
-7,-5,25,18,,11,-41,26,0,,8,-32,38,305
-7,-4,24,17,,16,-62,53,26,,0,9,35,242
-9,-3,23,17,,8,-28,7,89,,1,44,-12,165
-11,-3,23,18,,15,-98,57,130,,15,-54,72,92
-11,-3,22,17,,17,-28,14,211,,0,31,0,30
-11,-2,22,17,,15,-89,36,291,,10,-2,9,0
-10,-2,24,17,,16,-52,22,352,,15,-29,59,0
-11,-1,22,17,,17,-62,18,372,,9,3,9,0
-12,-2,22,17,,16,-70,36,382,,20,-44,49,0
-13,-2,21,17,,4,-24,-5,377,,22,-35,60,0
-11,-2,21,18,,16,-75,38,374,,8,4,5,0
-10,-1,23,17,,3,-7,-19,342,,18,-43,43,0
-10,-2,23,17,,16,-71,47,264,,16,3,28,0
-11,-2,23,17,,2,2,-30,190,,11,-37,33,0
-11,-2,22,17,,14,-68,42,116,,26,-48,58,0
-11,-3,21,17,,2,2,-27,42,,8,14,4,0
-9,-2,24,17,,2,-29,1,0,,7,-29,24,0
-9,-3,24,17,,15,-20,24,0,,21,-16,40,0
-9,-4,24,18,,7,18,-17,0,,2,-16,16,0
-9,-4,24,18,,5,-44,36,0,,13,-57,54,0
-8,-5,25,17,,-10,25,-17,0,,15,15,8,0
-5,-5,24,18,,-22,-34,16,0,,3,-5,8,0
-5,-4,24,18,,-20,-24,23,0,,20,-44,51,25
-4,-5,26,17,,-39,22,-35,0,,5,1,3,87
-4,-5,25,18,,-38,-33,10,0,,4,-48,39,123
,,,,,-46,29,-46,0,,19,-3,21,185
,,,,,-40,-37,0,0,,2,-37,31,261
-3,-6,25,18,,-38,38,-43,0,,10,-56,53,332
-2,-7,26,18,,-45,,,,,10,10,0,367
1,-9,26,17,,,9,-28,0,,5,-53,52,377
3,-9,28,18,,-29,-7,5,0,,10,,,
4,-10,28,17,,-39,32,-25,0,,15,0,379,
4,-12,30,18,,-28,-8,18,12,,0,-45,50,369
5,-14,30,18,,-29,41,-7,97,,6,10,2,368
6,-16,29,17,,-38,10,18,132,,-3,-2,7,337
9,-18,31,17,,-29,38,17,196,,1,-29,44,265
11,-18,33,17,,-39,31,15,277,,-3,7,6,200
12,-19,34,17,,-29,21,37,339,,-9,-31,45,126
12,-20,34,17,,-35,47,17,362,,-2,7,8,61
12,-22,36,17,,-22,13,53,373,,-11,-29,36,0
14,-21,36,17,,-29,61,24,366,,-6,2,17,0
16,-22,37,17,,-11,9,66,362,,-8,16,-8,0
15,-21,37,17,,-16,60,32,337,,-10,-38,60,0
13,-21,37,17,,3,13,79,276,,-11,-3,29,0
13,-21,36,17,,-2,55,39,204,,-12,-9,12,0
14,-21,35,17,,10,7,84,144,,-12,-15,48,0
15,-21,36,17,,19,17,63,72,,-11,13,-5,0
16,-20,36,17,,13,12,64,0,,-13,-37,48,0
14,-21,36,17,,37,-2,82,0,,-16,29,14,0
13,-22,33,17,,36,16,55,0,,-13,-22,25,0
14,-22,33,17,,40,-22,101,0,,-17,8,38,0
14,-21,34,17,,49,7,61,0,,-16,54,-21,0
15,-20,35,17,,42,-7,60,0,,-12,-49,69,0
12,-19,33,18,,51,-32,100,0,,-18,54,-10,0
10,-19,31,18,,45,2,39,0,,-10,-46,56,0
10,-17,30,18,,40,-40,72,0,,-19,40,8,69
10,-16,31,17,,50,-8,65,0,,-7,-32,35,120
10,-15,,,,42,14,27,0,,-15,23,33,181
,32,17,,,,,,,,-5,-10,13,266
7,-14,32,17,,35,-70,85,0,,-8,-8,56,328
4,-13,29,17,,31,19,21,0,,-10,61,-13,366
4,-12,27,17,,18,-15,20,0,,1,-59,61,376
4,-11,29,17,,29,-59,79,0,,,,,
4,-10,29,17,,16,-1,0,0,,-7,45,10,378
2,-10,29,18,,13,-78,54,0,,4,-34,39,373
-1,-9,26,17,,15,-27,25,50,,-3,10,37,365
-1,-9,27,17,,11,-68,31,111,,7,-4,12,312
-2,-9,25,18,,16,-59,38,161,,3,-19,57,238
-2,-8,27,18,,16,-54,14,247,,-1,42,-4,162
-2,-7,27,17,,19,-90,48,318,,14,-47,59,87
-3,-7,27,17,,17,-25,-8,367,,0,20,17,18
-5,-7,25,16,,20,-104,58,379,,18,-36,40,0
-6,-5,25,17,,6,1,-18,381,,18,-47,67,0
-6,-5,24,17,,8,-53,17,375,,7,18,1,0
-6,-5,25,17,,7,-48,19,368,,18,-27,32,0
-7,-4,24,17,,6,-29,-4,317,,12,-9,40,0
-9,-3,23,17,,10,-55,33,236,,16,-24,24,0
-10,-3,24,17,,3,-10,-17,154,,20,-17,45,0
-11,-3,23,17,,14,-59,35,78,,9,12,9,0
-10,-2,23,17,,1,-3,-26,2,,23,-49,54,0
-10,-2,23,17,,9,-48,23,0,,24,-24,48,0
-11,-2,24,17,,10,1,5,0,,4,-10,10,0
-12,-2,22,17,,4,19,-21,0,,24,-35,51,0
-13,-1,22,17,,6,-42,43,0,,13,11,15,0
-12,-2,22,18,,-5,3,7,0,,10,-47,43,0
-11,-2,23,17,,-26,-12,-8,0,,18,3,21,0
-11,-2,22,17,,-22,-4,9,0,,5,8,2,0
-12,-2,22,18,,-31,35,-33,0,,2,-43,33,0
-12,-3,22,17,,-40,-37,11,0,,20,-10,26,76
-10,-3,,,,-44,30,-38,0,,2,-32,26,120
,23,18,,,,,,,,21,-20,36,178
-10,-3,23,17,,,,,,,1,-20,15,256
-9,-3,23,18,,-49,-32,-10,0,,1,-51,48,369
-10,-4,23,18,,-39,25,-30,0,,,,,
-9,-5,22,17,,-42,-13,-9,0,,,,,
-8,-4,24,17,,-29,-26,14,0,,1,-51,48,369
-8,-5,24,18,,-33,46,-35,0,,13,-37,47,376
-6,-5,24,17,,-32,-20,19,36,,13,9,8,379
-5,-5,24,18,,-30,55,-18,114,,-4,-38,40,368
-5,-6,25,18,,-30,-6,36,152,,8,1,13,368
-4,-7,26,18,,-31,60,0,224,,1,10,0,340
-2,-7,25,17,,-34,6,32,295,,0,-40,53,269
0,-9,26,17,,-30,46,20,348,,-1,16,-2,196
0,-9,27,17,,-35,24,37,364,,-10,-18,28,116
2,-10,27,17,,-24,35,39,373,,-4,16,-5,39
2,-11,27,17,,-29,41,40,363,,-12,-12,19,0
4,-13,29,17,,-10,22,57,362,,-6,-17,36,0
6,-15,29,17,,-17,51,41,316,,-12,-1,9,0
8,-16,31,17,,6,19,76,253,,-14,-37,52,0
9,-17,30,17,,-4,49,45,180,,-9,18,0,0
11,-18,32,17,,3,16,76,121,,-13,-35,43,0
12,-20,33,17,,19,29,50,45,,-11,16,15,0
13,-21,35,17,,18,0,82,0,,-11,28,-12,0
14,-21,36,17,,31,-12,97,0,,-13,-40,65,0
14,-21,34,17,,33,16,52,0,,-15,44,-14,0
14,-22,37,18,,45,-25,105,0,,-12,-48,61,0
14,-21,37,17,,47,8,53,0,,-17,46,-4,0
14,-21,36,17,,39,-21,75,0,,-14,32,-15,0
14,-22,35,17,,53,-17,84,0,,-13,-37,73,0
14,-21,36,18,,52,9,43,0,,-12,48,-25,0
15,-21,35,17,,42,-53,88,0,,-10,-50,80,42
15,-20,,,,48,10,45,0,,-15,56,-28,110
36,18,,,,36,-2,30,0,,-6,-59,76,160
15,-21,35,17,,37,-62,86,0,,-13,62,-15,248
14,-21,34,17,,28,10,9,0,,-1,-57,63,319
16,-21,33,18,,,,,,,,,,
15,-21,35,18,,11,-45,43,0,,,,,
13,-19,33,17,,21,-33,55,0,,-12,49,4,364
11,-19,31,17,,22,11,0,0,,-3,-43,40,373
11,-19,31,18,,13,-100,73,0,,-4,23,32,378
12,-18,31,17,,18,-4,-2,68,,2,-7,16,369
11,-16,31,18,,11,-26,2,120,,0,-17,60,367
9,-14,31,18,,15,-93,63,177,,-4,55,-11,321
6,-13,30,17,,18,-20,-4,266,,8,-55,60,248
5,-12,29,17,,19,-115,63,336,,0,32,13,176
5,-11,29,17,,17,-9,-18,370,,11,-33,42,101
4,-10,29,17,,19,-113,58,382,,2,4,36,36
3,-10,29,16,,10,-4,-7,379,,3,34,-12,0
1,-9,28,18,,11,-82,37,375,,20,-58,70,0
0,-10,28,17,,4,-15,-8,355,,6,25,4,0
-1,-8,27,17,,10,-56,24,277,,16,-5,13,0
-1,-8,27,17,,6,-25,8,209,,16,-28,57,0
0,-8,27,17,,2,-36,4,138,,5,15,10,0
-2,-7,27,17,,7,-39,15,68,,22,-50,48,0
-3,-7,27,17,,0,8,-33,0,,12,8,21,0
-4,-7,27,17,,18,-59,45,0,,8,4,8,0
-6,-6,25,17,,7,22,-14,0,,18,-41,42,0
-7,-5,25,17,,2,6,-12,0,,13,3,25,0
-7,-5,25,17,,3,-30,36,0,,4,6,2,0
-7,-5,25,17,,-10,22,-16,0,,24,-50,58,0
-8,-4,24,17,,-23,-32,12,0,,18,-5,32,0
-8,-4,,,,-29,21,-12,0,,7,-29,28,0
24,17,,,,-48,-19,-10,0,,18,-54,60,0
-10,-4,23,18,,-42,7,-14,0,,8,15,2,0
-10,-3,23,17,,-45,32,-51,0,,0,-20,18,0
-10,-2,22,17,,-39,-39,3,0,,21,-37,46,185
-11,-2,24,17,,-39,41,-,,,19,9,13,208
-12,-2,23,18,,44,0,,,,2,-5,8,229
-13,-2,22,17,,-36,-29,7,0,,2,-5,8,248
-12,-2,22,18,,-32,42,-29,0,,0,-44,42,314
-11,-3,23,17,,-39,34,-30,0,,14,-1,13,355
-11,-2,24,18,,-27,-10,21,73,,-2,-37,38,368
-11,-3,23,17,,-36,52,-14,127,,15,-4,,
-11,-4,23,18,,-25,-8,40,178,,,23,378,
-11,-3,22,17,,-33,67,-10,265,,5,15,-2,370
-10,-4,23,17,,-27,-6,47,331,,3,-48,46,366
-10,-4,23,17,,-32,65,5,363,,5,12,0,345
-9,-5,24,17,,-29,5,54,368,,-5,-41,50,268
-10,-5,23,17,,-24,58,23,367,,1,13,1,210
-9,-5,23,17,,-23,20,57,363,,-8,-1,11,136
-9,-5,23,17,,-13,42,42,349,,-2,-26,41,62
-6,-6,23,18,,-11,33,57,279,,-10,4,6,0
-6,-6,24,18,,5,34,60,218,,-12,-33,43,0
-6,-6,24,17,,-2,36,58,146,,-5,7,10,0
-6,-6,25,17,,18,13,69,81,,-14,-24,36,0
-4,-7,24,18,,13,34,43,5,,-8,3,19,0
-2,-8,25,17,,25,-12,92,0,,-10,19,-7,0
0,-9,26,17,,36,16,56,0,,-13,-37,58,0
1,-10,27,18,,32,8,64,0,,-10,27,-8,0
3,-11,27,17,,50,-19,99,0,,-14,1,8,0
3,-13,27,17,,49,4,63,0,,-11,-14,52,0
4,-14,28,17,,41,-35,88,0,,-15,23,-8,0
6,-16,29,17,,54,-2,64,0,,-14,-31,40,0
7,-16,29,17,,49,4,40,0,,-15,24,19,0
9,-17,31,17,,46,-51,98,0,,-13,-14,24,0
10,-18,32,1,,49,-12,70,0,,-16,9,38,0
7,,,,,,,,,,-16,52,-18,0
10,-20,33,18,,32,-28,42,0,,-11,-49,67,42
12,-22,34,17,,38,-37,73,0,,-15,48,-12,111
13,-22,35,17,,18,-12,18,0,,-7,-47,59,160
14,-22,35,17,,16,-66,70,0,,-13,46,7,240
14,-21,36,18,,22,-10,22,0,,-6,-38,39,313
13,-21,35,17,,11,-77,51,0,,-9,24,27,358
12,-21,36,17,,13,-94,74,55,,-3,-16,17,370
14,-21,35,17,,13,0,-10,111,,1,-,,
15,-20,36,17,,19,-111,71,168,,3,53,379,
15,-20,36,17,,16,-10,-5,254,,-3,20,-3,374
14,-20,36,17,,18,-112,55,328,,2,-58,61,369
13,-20,34,17,,15,-22,-2,367,,-2,40,9,343
14,-21,34,17,,16,-96,42,377,,5,-34,41,265
15,-19,35,17,,10,-30,11,377,,2,10,36,198
14,-19,36,17,,7,-55,14,374,,7,-10,19,124
12,-19,32,17,,9,-51,22,363,,13,-61,74,48
11,-18,32,17,,5,-24,-4,297,,3,35,-4,0
11,-18,32,17,,9,-56,34,226,,17,-54,61,0
11,-16,32,17,,1,-7,-22,149,,14,-39,69,0
6,-12,29,16,,15,-65,38,76,,11,14,0,0
3,-14,28,17,,4,-9,-9,3,,21,-47,67,0
3,-14,28,17,,8,-41,20,0,,8,4,25,0
6,-12,29,17,,11,-2,11,0,,18,-36,35,0
4,-11,30,17,,5,24,-23,0,,24,-52,67,0
4,-6,32,17,,7,-47,43,0,,7,16,2,0
5,-9,21,18,,-3,-5,15,0,,14,-25,24,0
0,-10,31,17,,-25,-4,-14,0,,18,-15,42,0
1,-9,29,18,,-23,-14,15,0,,8,-20,16,0
0,-11,24,18,,-44,10,-32,0,,19,-53,54,0
0,-8,28,18,,-45,-36,6,0,,10,16,8,0
1,-8,28,,,-44,25,,,,13,-53,51,0
17,,,,,,-30,0,,,21,-34,49,0
0,-7,28,17,,-50,-26,-15,0,,4,-4,6,0
-2,-7,28,18,,-39,18,-24,0,,8,-52,42,37
-3,-7,27,17,,-44,-8,-15,0,,16,2,16,103
-4,-6,26,18,,-29,13,-5,0,,4,-45,37,141
-3,-6,25,18,,-31,47,-34,0,,18,-5,21,213
-4,-5,27,17,,-33,-18,17,61,,2,-36,28,290
-5,-5,26,17,,-31,52,-16,125,,10,-57,53,349
-7,-4,24,17,,-32,-3,32,169,,10,12,0,373
-9,-4,24,17,,-29,56,5,246,,4,-54,53,
-8,-4,24,17,,-37,11,30,317,,380,,,
-8,-3,24,17,,-31,43,23,357,,10,16,1,376
-9,-3,24,17,,-36,28,32,367,,-2,-46,48,370
-10,-2,24,17,,-22,32,43,368,,5,12,5,363
-11,-3,23,17,,-30,47,36,358,,-3,4,4,310
-12,-3,23,17,,-12,18,62,355,,2,-36,49,240
-11,-3,23,17,,-15,55,37,289,,-3,12,2,171
-10,-3,23,17,,7,15,79,228,,-10,-26,36,90
-10,-4,22,17,,-2,55,40,154,,-2,-2,19,17
-10,-4,23,17,,14,0,82,96,,-12,-20,26,0
-10,-4,23,17,,19,23,56,24,,-6,-11,28,0
-11,-4,22,17,,19,2,74,0,,-11,-8,20,0
-10,-5,22,17,,32,-17,98,0,,-11,-35,51,0
-11,-5,23,17,,34,21,51,0,,-11,17,-1,0
-10,-5,23,17,,43,-27,105,0,,-13,-33,49,0
-10,-6,23,17,,47,8,52,0,,-11,17,7,0
-9,-6,22,17,,41,-15,67,0,,-11,18,-4,0
-9,-7,23,18,,54,-23,88,0,,-12,-30,59,0
-8,-7,23,18,,44,-9,47,0,,-15,33,-10,0
-7,-6,24,18,,40,-48,88,0,,-12,-41,62,0
-7,-6,23,17,,48,5,45,0,,-16,43,-12,0
-6,-7,24,1,,38,0,25,0,,-12,11,4,0
8,,,,,38,-62,88,0,,-14,-16,58,0
-5,-8,24,17,,35,-7,,,,-13,25,-9,0
-4,-8,25,17,,50,0,,,,-9,-31,66,54
-2,-9,25,17,,11,-42,43,0,,-12,35,-18,116
